6_ts,bearing_id,label
"[ 0.62561035  0.56762695  0.56152344 ... -0.0793457  -0.24719238
 -0.32348633]",KA16,1
"[ 0.24108887  0.14648437 -0.00305176 ... -0.24719238 -0.43029785
 -0.51269531]",KA16,1
"[-0.58288574 -0.78735352 -0.98876953 ... -1.21154785 -1.8157959
 -1.22680664]",KA16,1
"[-0.15563965 -0.08850098  0.09155273 ... -0.2746582  -0.41809082
 -0.35705566]",KA16,1
"[-0.21362305  0.12512207  0.24414062 ... -0.13122559 -0.14038086
 -0.02746582]",KA16,1
[0.1739502  0.20446777 0.38146973 ... 0.21362305 0.26245117 0.25634766],KA16,1
"[ 0.19226074  0.07324219 -0.10986328 ...  0.15563965  0.01831055
 -0.3326416 ]",KA16,1
"[-0.59204102 -1.15661621 -1.18408203 ... -0.12207031 -0.26245117
 -0.38452148]",KA16,1
"[-0.48522949 -0.49743652 -0.32348633 ...  0.27160645  0.55236816
  0.74462891]",KA16,1
[0.21057129 0.14953613 0.09155273 ... 0.71105957 0.9765625  1.00097656],KA16,1
"[ 0.56457519  0.37536621 -0.11901855 ... -0.28991699 -0.50048828
 -0.40588379]",KA16,1
[0.18920898 0.40893555 0.57373047 ... 0.28381348 0.27770996 0.35095215],KA16,1
"[ 0.10070801 -0.1373291  -0.22888184 ... -0.07324219 -0.14038086
 -0.15563965]",KA16,1
[0.54321289 0.43640137 0.39367676 ... 0.08544922 0.19226074 0.39672852],KA16,1
"[ 0.59204102  0.62255859  0.43029785 ... -0.29907227  0.16174316
 -0.01831055]",KA16,1
"[-0.93383789  0.54626465  1.4251709  ... -0.34790039 -0.27770996
  0.06713867]",KA16,1
[0.57067871 0.89111328 0.92468262 ... 1.51367187 1.37939453 1.10778809],KA16,1
"[-0.3326416  -0.04272461  0.31433105 ...  1.04980469  1.10473633
  0.95825195]",KA16,1
"[ 0.76904297  0.65002441  0.69274902 ... -0.03356934  0.06408691
  0.23193359]",KA16,1
"[ 0.06713867  0.22277832  0.34790039 ... -0.62561035  0.01831055
  0.1159668 ]",KA16,1
"[ 0.2166748   0.75683594  0.10986328 ...  0.13122559 -0.08239746
 -0.16479492]",KA16,1
"[-0.22583008 -0.53405762 -0.28076172 ...  0.05493164 -0.04272461
 -0.26550293]",KA16,1
"[-0.19836426 -0.04882812  0.14648437 ...  0.12207031  0.09460449
  0.18615723]",KA16,1
"[-0.34790039 -0.2532959  -0.01220703 ...  0.1373291   0.10375977
  0.2746582 ]",KA16,1
"[ 0.17700195 -0.02441406 -0.40588379 ... -0.4119873  -0.52185059
 -0.12512207]",KA16,1
"[-0.83618164 -0.4119873  -0.03356934 ... -0.81787109 -0.9765625
 -0.96130371]",KA16,1
"[-0.77819824 -0.53405762 -0.3326416  ... -0.72937012 -0.83312988
 -0.85449219]",KA16,1
"[-0.11291504 -0.12817383 -0.65002441 ...  0.14038086  0.14343262
  0.17089844]",KA16,1
"[-0.14343262 -0.08239746 -0.12512207 ...  0.08850098 -0.01525879
 -0.09155273]",KA16,1
"[-1.05895996 -0.30212402  0.72021484 ... -0.08850098  0.48828125
 -0.04577637]",KA16,1
"[-1.19018555 -2.14538574 -2.03552246 ...  0.28076172  0.54626465
  0.79345703]",KA16,1
"[-0.03662109 -0.06103516  0.07629395 ...  0.08544922  0.06713867
 -0.17700195]",KA16,1
"[-0.24719238 -0.16479492  0.07019043 ... -0.03356934 -0.27160645
 -0.15563965]",KA16,1
"[ 0.34484863  0.33569336 -0.22583008 ... -0.62255859 -0.73852539
 -0.06103516]",KA16,1
"[ 0.81787109  1.10778809  0.5279541  ...  0.05187988 -0.07019043
 -0.25634766]",KA16,1
"[-0.18310547 -0.22277832 -0.2746582  ... -0.67443848 -0.28686523
  0.3326416 ]",KA16,1
"[ 0.61645508  0.26855469 -0.4486084  ... -0.62866211 -0.71411133
 -0.79650879]",KA16,1
"[ 0.53405762  0.39367676 -0.11291504 ...  0.5065918   0.62561035
  0.06103516]",KA16,1
"[-0.58288574 -0.68359375 -0.1373291  ...  0.46386719  0.47607422
  0.26550293]",KA16,1
"[-0.13122559 -0.05187988 -0.05187988 ...  0.18005371  0.11901855
  0.04272461]",KA16,1
[0.07019043 0.26550293 0.42419434 ... 0.76599121 1.1138916  1.19018555],KA16,1
"[ 0.60424805  0.32958984 -0.14953613 ...  0.41809082  0.63476562
  0.46081543]",KA16,1
"[ 0.09765625 -0.16784668 -0.14343262 ... -0.01525879 -0.00915527
  0.11291504]",KA16,1
"[-0.09765625  0.26245117 -0.17700195 ...  0.02746582 -0.01525879
 -0.18005371]",KA16,1
"[-0.18310547 -0.09460449 -0.02441406 ...  0.28991699  0.14343262
 -0.06713867]",KA16,1
"[-0.47607422 -0.00610352  0.55236816 ... -0.43640137  0.14343262
  0.37841797]",KA16,1
"[ 0.45166016 -0.29296875  0.13427734 ... -0.30822754  0.00610352
  0.21972656]",KA16,1
"[-0.36010742 -0.38757324 -0.32653809 ... -0.53405762 -0.11291504
  0.07019043]",KA16,1
"[-0.15258789 -0.62255859 -0.92773437 ...  1.08032226  0.93078613
  0.83312988]",KA16,1
"[ 0.79345703  0.75988769  0.1953125  ...  0.50354004  0.09765625
 -0.03356934]",KA16,1
"[ 0.04272461  0.12512207 -0.01525879 ... -0.15563965 -0.49133301
 -0.61950684]",KA16,1
"[ 0.65307617  0.57983398 -0.02746582 ...  0.10681152  0.35705566
  0.61035156]",KA16,1
"[ 0.65612793  0.47302246  0.19226074 ... -0.41809082 -0.97961426
 -1.13830566]",KA16,1
"[-0.06713867  0.65002441  0.78735352 ...  0.10681152  0.21057129
  0.07324219]",KA16,1
"[-0.30212402 -0.48522949 -0.4699707  ...  1.22680664  0.82397461
  0.20141602]",KA16,1
"[ 0.8392334  -0.01525879 -0.69580078 ... -0.14953613  0.10070801
  0.28076172]",KA16,1
"[ 0.22277832 -0.05187988 -0.30822754 ...  0.03051758 -0.14953613
 -0.35095215]",KA16,1
"[-0.37841797 -0.40893555 -0.36621094 ...  0.38757324  0.19836426
 -0.09460449]",KA16,1
"[-0.22888184 -0.11901855  0.14953613 ... -0.32348633 -0.2166748
 -0.0579834 ]",KA16,1
[0.70495605 0.33874512 0.25024414 ... 0.86364746 0.6439209  0.61340332],KA16,1
[0.66223144 0.65612793 0.59204102 ... 0.60424805 0.75073242 0.46691895],KA16,1
"[-0.9979248  -0.89416504 -0.1159668  ... -0.01525879 -0.14343262
 -0.15869141]",KA16,1
"[-0.09460449  0.05187988  0.16784668 ...  0.00915527  0.06408691
  0.18920898]",KA16,1
"[ 0.07019043 -0.00915527 -0.02441406 ... -0.42419434  0.18615723
 -0.26550293]",KA16,1
"[-0.6072998  -0.19226074 -0.60119629 ...  0.03356934  0.04882812
  0.46386719]",KA16,1
"[-0.63476562 -0.17700195  0.28686523 ...  0.26245117 -0.15563965
 -0.35400391]",KA16,1
"[-0.12817383  0.25024414  0.390625   ... -0.3692627   0.1953125
  0.73242187]",KA16,1
"[ 0.68054199  0.58288574  0.09155273 ... -0.04577637 -0.43945312
 -0.39367676]",KA16,1
"[-0.12512207  0.08239746  0.13122559 ... -0.81787109 -0.84228516
 -0.25634766]",KA16,1
"[ 0.8392334   1.21765137  1.04064941 ...  0.05493164 -0.10986328
 -0.03356934]",KA16,1
[0.24414062 0.47912598 0.32043457 ... 0.02746582 0.52185059 0.50354004],KA16,1
"[ 0.22277832 -0.24108887 -0.43029785 ...  1.52587891 -0.54931641
 -1.77612305]",KA16,1
"[-0.96130371  1.24206543  2.88391113 ...  0.51879883  0.28991699
 -0.00610352]",KA16,1
"[-0.01220703 -0.18310547 -0.30517578 ...  0.06103516  0.09460449
  0.06103516]",KA16,1
"[-0.02441406 -0.10375977 -0.1373291  ... -0.03662109  0.15563965
  0.39978027]",KA16,1
"[ 0.14038086 -0.15563965 -0.57983398 ... -0.06408691 -0.3692627
 -0.50048828]",KA16,1
"[-0.43334961 -0.22277832  0.09460449 ... -0.47912598 -0.57678223
 -0.3692627 ]",KA16,1
"[ 0.16174316  0.29907227  0.29907227 ... -0.61950684 -0.03356934
  0.48828125]",KA16,1
"[ 0.68664551  0.57678223 -0.00915527 ...  0.01525879 -1.22680664
 -1.91040039]",KA16,1
"[-0.20751953 -0.3692627  -0.37536621 ...  0.12207031  0.43945312
  0.82092285]",KA16,1
[0.9979248  0.63171387 0.24414062 ... 2.20031738 1.5045166  0.5859375 ],KA16,1
"[-1.23291016 -0.71411133  0.06713867 ...  0.73547363  0.79040527
  0.66833496]",KA16,1
"[ 0.30822754 -0.1373291  -0.61645508 ...  0.2532959   0.21057129
  0.23803711]",KA16,1
"[-0.67749023 -0.94299316 -0.57067871 ...  0.98571777  1.19018555
  1.11694336]",KA16,1
"[ 0.9185791   0.61340332  0.27160645 ... -0.40283203 -0.32348633
 -0.34790039]",KA16,1
"[ 0.04272461  0.0793457   0.22888184 ...  0.19226074  0.04577637
 -0.2532959 ]",KA16,1
"[-0.61340332 -0.76599121 -0.61340332 ...  0.14038086 -0.4119873
 -0.48217773]",KA16,1
[0.34179687 0.2532959  0.29907227 ... 0.87585449 0.50964355 0.01831055],KA16,1
"[-0.29296875 -0.15563965  0.33569336 ...  0.13122559 -0.11901855
 -0.26855469]",KA16,1
"[ 0.37841797  0.24719238  0.19226074 ... -0.16479492  0.33874512
  1.48925781]",KA16,1
"[ 2.15454101  1.8157959   0.95825195 ...  0.0213623  -0.10681152
 -0.03662109]",KA16,1
"[-0.10986328 -0.19226074 -0.30822754 ...  0.87585449  0.37231445
  0.46691895]",KA16,1
"[-0.17089844 -0.90637207 -1.32141113 ...  0.04882812  0.04577637
 -0.01525879]",KA16,1
"[-0.22888184 -0.14953613  0.07629395 ... -0.99487305 -0.95825195
 -0.50048828]",KA16,1
"[ 0.13122559  0.25024414  0.34790039 ... -0.1953125  -0.08544922
  0.00610352]",KA16,1
[0.21362305 0.43334961 0.62561035 ... 0.24414062 0.34484863 0.24414062],KA16,1
"[ 0.02441406 -0.08850098 -0.10070801 ... -2.23693848 -2.52075195
 -2.52380371]",KA16,1
"[ 0.17700195  0.18615723  0.01525879 ... -0.30212402 -0.06408691
  0.20751953]",KA16,1
"[ 0.4486084   0.58288574  0.55236816 ... -0.16479492 -0.26245117
 -0.34179687]",KA16,1
"[-0.92163086 -0.32348633 -0.30517578 ...  0.74462891  0.36315918
 -0.04272461]",KA16,1
"[-0.17700195 -0.03662109  0.33874512 ... -0.45471191  0.0793457
  0.54626465]",KA16,1
"[-0.60424805 -0.7019043  -0.28381348 ...  0.0213623  -0.05493164
  0.26855469]",KA16,1
"[ 0.80871582  1.07727051  0.84533691 ... -0.30822754 -1.12609863
 -1.37634277]",KA16,1
[0.47607422 0.3326416  0.31738281 ... 0.2166748  0.29602051 0.3112793 ],KA16,1
"[ 0.24719238  0.18615723  0.26855469 ...  0.85449219 -0.3692627
 -0.4486084 ]",KA16,1
"[-0.1373291  -0.20751953 -0.29907227 ... -0.15869141 -0.47912598
 -0.62561035]",KA16,1
"[-0.4699707  -0.15869141  0.13427734 ...  0.01220703 -0.15258789
 -0.50354004]",KA16,1
"[ 1.46484375  1.13830566  0.7232666  ... -0.45471191 -0.46691895
 -0.18005371]",KA16,1
"[ 0.09460449  0.12207031 -0.09765625 ...  0.44250488  0.27770996
  0.07629395]",KA16,1
"[-0.9765625  -1.51367187 -1.77307129 ...  0.76904297  1.01928711
  1.03759766]",KA16,1
"[ 0.79956055  0.45166016  0.0579834  ... -0.62866211 -0.62255859
 -0.33874512]",KA16,1
"[ 0.16784668  0.14038086  0.0579834  ... -0.09460449 -0.3326416
  0.00915527]",KA22,1
"[ 0.11291504  0.18310547  0.32348633 ...  0.00915527 -0.05187988
 -0.03967285]",KA22,1
"[ 0.10986328  0.01220703 -0.0213623  ... -0.01220703 -0.00305176
  0.02441406]",KA22,1
[0.05187988 0.0793457  0.09765625 ... 0.1159668  0.12512207 0.12512207],KA22,1
"[-0.00915527 -0.04882812 -0.03967285 ...  0.0579834   0.05493164
  0.08850098]",KA22,1
"[ 0.37536621  0.15258789  0.11291504 ... -0.00305176  0.
 -0.0213623 ]",KA22,1
"[ 0.04272461  0.01525879  0.02441406 ...  0.03662109  0.12817383
 -0.22888184]",KA22,1
"[ 0.1373291   0.1159668   0.02746582 ... -0.01220703  0.01831055
  0.03662109]",KA22,1
"[ 0.10375977  0.08239746  0.03356934 ... -0.03051758 -0.02441406
 -0.01831055]",KA22,1
"[-0.15563965 -0.03356934 -0.0793457  ...  0.01525879 -0.02441406
 -0.0579834 ]",KA22,1
"[ 0.10681152  0.07324219  0.03967285 ... -0.00915527  0.05187988
  0.11901855]",KA22,1
[0.10070801 0.07324219 0.01831055 ... 0.0793457  0.08850098 0.08850098],KA22,1
"[ 0.06103516  0.04272461  0.         ...  0.0213623   0.
 -0.10986328]",KA22,1
"[ 0.00610352 -0.00610352  0.0213623  ...  0.04272461  0.08850098
  0.14648437]",KA22,1
[0.05493164 0.05187988 0.04272461 ... 0.0213623  0.1373291  0.06713867],KA22,1
[0.38757324 0.10681152 0.30517578 ... 0.02441406 0.03967285 0.05493164],KA22,1
[0.08544922 0.10681152 0.1159668  ... 0.08850098 0.05187988 0.0579834 ],KA22,1
[0.01831055 0.01831055 0.01220703 ... 0.02746582 0.07019043 0.08544922],KA22,1
"[-0.08239746 -0.16174316 -0.01831055 ...  0.01220703  0.
  0.04577637]",KA22,1
[0.04882812 0.08850098 0.1373291  ... 0.08544922 0.15869141 0.19836426],KA22,1
[0.10681152 0.05187988 0.13122559 ... 0.03356934 0.01525879 0.02746582],KA22,1
[0.01525879 0.02746582 0.04272461 ... 0.10070801 0.10070801 0.0793457 ],KA22,1
"[ 0.00915527 -0.0213623  -0.01220703 ... -0.03051758 -0.02441406
 -0.57067871]",KA22,1
"[ 0.03051758  0.03662109  0.07019043 ... -0.07324219 -0.04882812
 -0.03356934]",KA22,1
"[ 0.12512207  0.24719238  0.05187988 ... -0.03356934  0.01525879
  0.03662109]",KA22,1
"[ 0.08544922  0.0793457   0.05493164 ... -0.07019043  0.0579834
  0.0579834 ]",KA22,1
[0.03051758 0.06103516 0.10986328 ... 0.24108887 0.21972656 0.15869141],KA22,1
"[ 0.0579834  -0.04272461 -0.05187988 ... -0.09460449 -0.04577637
 -0.0213623 ]",KA22,1
"[ 0.08850098  0.08544922  0.06103516 ... -0.23193359  0.00610352
 -0.4486084 ]",KA22,1
[0.         0.06103516 0.05187988 ... 0.09765625 0.07629395 0.07629395],KA22,1
"[-0.06103516 -0.00915527  0.03051758 ...  0.03051758  0.06103516
  0.06713867]",KA22,1
[0.09155273 0.04577637 0.03051758 ... 0.09765625 0.02441406 0.01525879],KA22,1
"[ 0.15258789  0.01525879  0.09765625 ...  0.0213623   0.07019043
 -0.34484863]",KA22,1
[0.0793457  0.06713867 0.04272461 ... 0.13122559 0.11901855 0.07019043],KA22,1
"[-0.05187988  0.00610352  0.02746582 ...  0.00305176  0.03356934
  0.03051758]",KA22,1
[0.03662109 0.05493164 0.07629395 ... 0.03356934 0.07324219 0.12512207],KA22,1
"[ 0.12207031  0.0793457  -0.04272461 ...  0.0579834   0.05493164
  0.04577637]",KA22,1
"[-0.01525879 -0.05493164 -0.07629395 ...  0.05187988  0.04272461
  0.03356934]",KA22,1
[0.11291504 0.01220703 0.07324219 ... 0.14953613 0.13122559 0.07629395],KA22,1
"[ 0.0213623   0.00915527  0.04882812 ... -0.00915527 -0.02746582
 -0.05187988]",KA22,1
"[ 0.15563965 -0.16174316  0.09155273 ...  0.16784668  0.37536621
  0.14038086]",KA22,1
"[ 0.04272461  0.05187988 -0.68969727 ... -0.08544922  0.03967285
  0.0793457 ]",KA22,1
"[ 0.13427734  0.14953613  0.09765625 ... -0.02441406 -0.03662109
 -0.03356934]",KA22,1
[0.01525879 0.03662109 0.05493164 ... 0.28381348 0.14648437 0.04272461],KA22,1
[0.43029785 0.38452148 0.2746582  ... 0.03662109 0.05493164 0.03967285],KA22,1
"[ 0.01525879 -0.07324219 -0.1159668  ... -0.08544922 -0.11291504
 -0.55541992]",KA22,1
"[ 0.01525879 -0.06103516 -0.09155273 ...  0.06713867  0.1373291
  0.1159668 ]",KA22,1
"[ 0.18005371  0.03662109 -0.08544922 ... -0.03967285 -0.12817383
 -0.12512207]",KA22,1
"[ 0.38452148  0.29907227  0.19836426 ...  0.         -0.1159668
 -0.16174316]",KA22,1
"[-0.25939941 -0.24414062 -0.15563965 ...  0.13122559  0.08544922
  0.08544922]",KA22,1
"[-0.08544922 -0.07629395 -0.03662109 ... -0.14953613 -0.01525879
  0.05493164]",KA22,1
"[-0.12207031  0.17089844  0.15258789 ... -0.10681152 -0.23803711
 -0.28381348]",KA22,1
"[-0.02441406  0.68359375  0.37536621 ...  0.12512207  0.09460449
  0.10070801]",KA22,1
"[ 0.02441406 -0.03051758 -0.06408691 ...  0.1953125   0.30822754
  0.33569336]",KA22,1
"[ 0.06408691  0.10375977  0.0793457  ...  0.2166748  -0.05187988
  0.24719238]",KA22,1
"[ 0.13122559  0.21362305  0.14343262 ... -0.09155273 -0.09460449
 -0.10986328]",KA22,1
"[ 0.10681152  0.22277832  0.35705566 ... -0.10375977 -0.06713867
 -0.15258789]",KA22,1
"[ 0.16784668 -0.20446777 -0.39978027 ... -0.15869141 -0.1373291
 -0.13427734]",KA22,1
"[ 0.0793457   0.01831055 -0.03051758 ...  0.30822754  0.32653809
  0.27160645]",KA22,1
"[ 0.1953125   0.1953125   0.23193359 ...  0.0793457   0.04272461
 -0.00305176]",KA22,1
"[-0.2532959  -0.22583008 -0.23193359 ... -0.12512207  0.03051758
  0.05187988]",KA22,1
"[ 0.09155273  0.0793457  -0.0793457  ... -0.18615723 -0.0793457
  0.07629395]",KA22,1
"[-0.17700195 -0.15563965 -0.13122559 ... -0.35095215 -0.20751953
 -0.02441406]",KA22,1
"[ 0.06713867  0.00915527 -0.00915527 ... -0.15258789 -0.12207031
 -0.00915527]",KA22,1
"[ 0.16174316 -0.0213623  -0.1739502  ...  0.17089844  0.16479492
  0.39978027]",KA22,1
[0.19836426 0.15869141 0.10681152 ... 0.03967285 0.12512207 0.1953125 ],KA22,1
"[-0.16479492 -0.29907227 -0.15563965 ...  0.05493164  0.18310547
  0.22277832]",KA22,1
"[ 0.2746582   0.24719238  0.22277832 ... -0.30517578 -0.01220703
  0.1159668 ]",KA22,1
"[-0.10375977 -0.12817383 -0.13427734 ...  0.03051758  0.02746582
 -0.01831055]",KA22,1
"[ 0.01220703  0.00305176  0.01220703 ... -0.29907227 -0.28076172
 -0.23193359]",KA22,1
"[-0.26550293 -0.20751953  0.05187988 ...  0.11291504  0.07629395
  0.25634766]",KA22,1
"[ 0.08544922  0.07019043  0.1373291  ... -0.13122559  0.00915527
  0.23193359]",KA22,1
"[-0.00610352  0.10986328  0.05493164 ... -0.07324219 -0.00305176
  0.15869141]",KA22,1
"[ 0.30822754  0.36621094  0.34179687 ... -0.40283203 -0.32348633
 -0.18920898]",KA22,1
"[-0.32653809 -0.30517578 -0.14953613 ...  0.27160645  0.25634766
  0.20446777]",KA22,1
"[ 0.1739502   0.08239746 -0.06408691 ...  0.04882812  0.08544922
  0.04577637]",KA22,1
[0.10375977 0.12207031 0.13122559 ... 0.2532959  0.42114258 0.3692627 ],KA22,1
"[ 0.3112793   0.3112793   0.18310547 ...  0.12817383 -0.09155273
  0.07629395]",KA22,1
"[-0.1953125  -0.15258789 -0.04882812 ...  0.01220703  0.09765625
  0.10375977]",KA22,1
"[ 0.10986328  0.07324219  0.12512207 ... -0.19226074  0.00610352
  0.16784668]",KA22,1
"[-0.06103516 -0.15869141 -0.18920898 ...  0.0793457   0.15258789
  0.2166748 ]",KA22,1
"[-0.00915527  0.10681152 -0.06713867 ...  0.05187988 -0.02746582
 -0.06408691]",KA22,1
"[-0.22277832 -0.14343262  0.04272461 ...  0.25634766  0.14648437
 -0.02441406]",KA22,1
"[-0.11291504 -0.18310547 -0.19836426 ...  0.04272461 -0.02441406
 -0.10681152]",KA22,1
"[ 0.          0.          0.10070801 ... -0.09765625 -0.14953613
 -0.09460449]",KA22,1
"[-0.13427734 -0.07629395 -0.07019043 ...  0.26855469 -0.13122559
  0.07324219]",KA22,1
[0.26245117 0.15869141 0.11291504 ... 0.04882812 0.08850098 0.1739502 ],KA22,1
"[ 0.12512207  0.05187988 -0.06103516 ... -0.10070801 -0.03967285
  0.05493164]",KA22,1
"[-0.68359375  0.01831055 -0.17700195 ... -0.08544922  0.0213623
  0.09155273]",KA22,1
"[ 0.1373291   0.01831055 -0.08239746 ...  0.09155273 -0.04882812
 -0.09765625]",KA22,1
[0.35705566 0.36010742 0.30517578 ... 0.06713867 0.03967285 0.0579834 ],KA22,1
"[ 0.10070801  0.08239746  0.00305176 ... -0.10681152 -0.11901855
 -0.17700195]",KA22,1
"[ 0.01831055  0.05187988  0.11291504 ... -0.03967285 -0.13122559
 -0.0793457 ]",KA22,1
"[-0.01220703  0.01525879 -0.00610352 ... -0.07629395 -0.14343262
 -0.22583008]",KA22,1
"[-0.02441406  0.20141602  0.37841797 ... -0.00915527 -0.06713867
 -0.10070801]",KA22,1
"[-0.20446777 -0.03356934 -0.0579834  ...  0.1953125   0.22888184
  0.36010742]",KA22,1
"[ 0.04272461  0.00610352  0.01220703 ...  0.02441406 -0.0793457
 -0.23803711]",KA22,1
"[-0.29296875 -0.26855469 -0.11901855 ...  0.05187988  0.02441406
  0.00305176]",KA22,1
"[ 0.18615723 -0.2532959   0.14343262 ... -0.03967285 -0.09155273
 -0.14038086]",KA22,1
"[-0.14953613 -0.15869141 -0.15563965 ...  0.1373291   0.25024414
  0.21972656]",KA22,1
"[ 0.02441406  0.07019043  0.04882812 ...  0.10070801 -0.01831055
 -0.09765625]",KA22,1
"[-0.1739502  -0.20141602 -0.21057129 ...  0.45166016  0.5859375
  0.6439209 ]",KA22,1
"[-0.1739502  -0.10375977 -0.03662109 ...  0.01525879  0.02441406
  0.09765625]",KA22,1
[0.19836426 0.27160645 0.22888184 ... 0.08850098 0.08544922 0.09765625],KA22,1
"[ 0.10070801  0.06713867  0.21972656 ... -0.03662109  0.07324219
  0.16479492]",KA22,1
"[-0.03051758 -0.02441406  0.06713867 ...  0.11291504  0.05493164
  0.06713867]",KA22,1
"[ 0.15563965  0.06408691  0.01220703 ... -0.0579834  -0.07629395
 -0.06713867]",KA22,1
"[-0.00610352  0.          0.04882812 ...  0.26855469  0.14343262
  0.10375977]",KA22,1
"[-0.09155273  0.03967285  0.22277832 ...  0.27160645  0.30517578
  0.30517578]",KA22,1
"[ 0.25024414  0.22277832  0.12512207 ... -0.2532959  -0.23803711
 -0.17089844]",KA22,1
"[-0.00305176  0.08239746  0.1159668  ...  0.04272461 -0.07629395
 -0.08239746]",KA22,1
"[-0.24108887 -0.1953125  -0.07019043 ... -0.08850098  0.04882812
  0.00305176]",KA22,1
"[ 0.21972656  0.23803711  0.22277832 ...  0.08850098  0.06103516
 -0.04882812]",KA22,1
"[-0.02441406 -0.05187988 -0.12817383 ... -0.1159668  -0.10681152
  0.06713867]",KA22,1
"[-0.07019043 -0.11291504 -0.12207031 ... -0.06713867 -0.06408691
 -0.04272461]",KA22,1
"[-0.09155273 -0.08544922 -0.03967285 ...  0.16479492  0.25024414
  0.21972656]",KA22,1
"[ 0.12207031  0.14648437  0.1739502  ... -0.08850098 -0.04272461
 -0.00915527]",KA22,1
"[-0.02746582 -0.03662109 -0.07629395 ...  0.16784668  0.21972656
  0.21972656]",KA22,1
"[-0.14038086 -0.05187988  0.03967285 ...  0.04577637  0.17700195
  0.19836426]",KA22,1
[0.21362305 0.19836426 0.22583008 ... 0.17089844 0.05493164 0.10375977],KA22,1
"[-0.14038086 -0.0213623   0.1159668  ... -0.09460449 -0.13122559
 -0.28686523]",KA22,1
"[-0.1159668  -0.10070801 -0.11901855 ... -0.11291504 -0.11291504
 -0.1373291 ]",KA22,1
"[-0.00610352 -0.0579834  -0.08239746 ...  0.00305176 -0.01220703
  0.00305176]",KA22,1
"[-0.02441406 -0.08544922 -0.13122559 ...  0.28381348  0.04882812
 -0.14953613]",KA22,1
"[ 0.38146973  0.09460449 -0.00610352 ...  0.09765625  0.04272461
 -0.00915527]",KA22,1
"[ 0.          0.05187988  0.09765625 ... -0.04577637 -0.03051758
  0.02746582]",KA22,1
"[-0.04577637 -0.0213623   0.01220703 ... -0.06408691  0.12817383
  0.02746582]",KA22,1
"[ 0.37231445  0.37231445  0.39672852 ... -0.31433105 -0.34484863
 -0.2532959 ]",KA22,1
"[ 0.04577637 -0.01525879 -0.13122559 ... -0.06103516 -0.12207031
 -0.14343262]",KA22,1
"[-0.14953613 -0.1159668  -0.10681152 ...  0.29907227  0.32348633
  0.27160645]",KA22,1
"[-0.03662109 -0.06103516 -0.02746582 ...  0.21972656 -0.10986328
  0.23193359]",KA22,1
"[ 0.48217773 -0.01220703  0.23803711 ...  0.04272461 -0.03051758
 -0.07324219]",KA22,1
"[ 0.16784668  0.26245117  0.37231445 ... -0.18615723 -0.16174316
 -0.07324219]",KA22,1
"[-0.03662109  0.01525879 -0.0213623  ...  0.27770996  0.30517578
  0.30822754]",KA22,1
"[-0.03051758 -0.01220703  0.03051758 ... -0.1373291  -0.1159668
 -0.10681152]",KA22,1
"[-0.07019043  0.00305176  0.11901855 ...  0.2532959   0.10375977
 -0.06408691]",KA22,1
"[-0.05493164 -0.16784668 -0.22888184 ...  0.2532959   0.16174316
  0.05187988]",KA22,1
"[-0.01525879  0.01831055  0.0213623  ...  0.11291504 -0.28686523
 -0.10986328]",KA22,1
"[-0.23803711 -0.10986328 -0.12512207 ...  0.15258789  0.18920898
  0.17089844]",KA22,1
"[ 0.19836426  0.20141602  0.15869141 ... -0.28686523 -0.23803711
 -0.11901855]",KA22,1
"[-0.00305176  0.22888184  0.38757324 ... -0.20446777 -0.13427734
 -0.36315918]",KA22,1
"[ 0.09765625 -0.12817383  0.21057129 ... -0.08850098  0.00610352
 -0.12817383]",KA22,1
"[ 0.06103516 -0.03051758 -0.00915527 ... -0.26855469 -0.1739502
 -0.06408691]",KA22,1
"[ 0.0213623   0.03356934  0.04272461 ... -0.03967285  0.0579834
 -0.07324219]",KA22,1
"[ 0.19836426  0.08850098 -0.04272461 ...  0.23498535  0.22583008
  0.14648437]",KA22,1
"[ 0.01525879 -0.01831055 -0.10681152 ...  0.05187988  0.1373291
  0.46691895]",KA22,1
"[-0.13427734 -0.01831055  0.10375977 ...  0.33569336  0.28686523
  0.25939941]",KA22,1
"[ 0.21057129  0.22888184  0.2532959  ... -0.00915527  0.04882812
  0.14648437]",KA22,1
[0.05187988 0.03967285 0.00610352 ... 0.00305176 0.06408691 0.18615723],KA22,1
"[ 0.43640137  0.10681152 -0.1159668  ...  0.18005371  0.15258789
  0.04272461]",KA22,1
"[-0.00915527 -0.01831055  0.07019043 ... -0.12207031 -0.07629395
 -0.01831055]",KA22,1
"[-0.02441406 -0.02746582 -0.04577637 ...  0.17089844  0.12207031
  0.07019043]",KA22,1
"[-0.20751953 -0.21362305 -0.12207031 ...  0.32958984  0.32348633
  0.40283203]",KA22,1
"[ 0.38757324  0.37536621  0.25634766 ... -0.04577637 -0.18005371
 -0.18310547]",KA22,1
[0.25634766 0.24719238 0.27160645 ... 0.26550293 0.3692627  0.38452148],KA22,1
"[ 0.26550293  0.1739502  -0.01220703 ...  0.1373291   0.03356934
 -0.07019043]",KA22,1
"[ 0.15563965  0.14343262  0.12817383 ...  0.14953613  0.07629395
 -0.03356934]",KA22,1
"[-0.06103516 -0.09460449 -0.06103516 ...  0.03051758  0.2166748
  0.35095215]",KA22,1
"[-0.14038086 -0.19226074 -0.20141602 ...  0.05493164  0.04882812
  0.0793457 ]",KA22,1
